Date,Market Price,Difficulty,Block Size,Miner Revenue Value,Hash Rate,Transaction Amount,Transactions per Block,Unique Addresses,Number of Transactions,Transaction Fees
2018-11-18,5558.24333333,6653303141400.0,0.914248868966,10194101.7112,47956936.4976,38.8126423905,1811.37241379,428639.0,262649.0,21.55099415
2018-11-19,5606.04416667,6653303141400.0,0.954274699187,8720411.74296,40680711.6497,36.3648984498,1949.61788618,393875.0,239803.0,18.03746701
2018-11-20,5303.9425,6653303141400.0,1.10071195238,8565705.29353,41672924.1289,31.9650458204,2126.75396825,470246.0,267971.0,39.9694861
2018-11-21,4671.97,6653303141400.0,1.20374030303,8032834.08028,43657349.0875,27.8482720759,2185.22727273,543710.0,288450.0,69.36765011
2018-11-22,4533.68083333,6653303141400.0,1.21354621905,6176914.17717,34727436.7741,24.2287036941,2428.01904762,472551.0,254942.0,49.95016009
2018-11-23,4548.7975,6653303141400.0,1.21845531148,7114929.81887,40349974.1566,26.7361970677,2181.27868852,467174.0,266116.0,39.13421764
2018-11-24,4309.3375,6653303141400.0,1.131096584,6892717.83461,41342186.6359,25.0406626243,2202.088,479021.0,275261.0,36.98433712
2018-11-25,4293.84083333,6653303141400.0,0.980274237762,7809122.34535,47295461.5114,31.2343654445,1748.37062937,406860.0,250017.0,31.17997638
2018-11-26,3823.51166667,6653303141400.0,1.01055404724,6192219.6896,42003661.622,25.8811469288,1883.90551181,410529.0,239256.0,32.01112732
2018-11-27,3920.53666667,6653303141400.0,1.18616418919,5589818.89319,36711861.7326,21.745022186,2315.87387387,469612.0,257062.0,38.27901151
2018-11-28,3751.66833333,6653303141400.0,1.07125403817,6283605.98769,43326611.5944,23.3997534295,2049.87022901,462321.0,268533.0,37.38312649
2018-11-29,4103.45384615,6653303141400.0,1.11196844068,6211551.65298,39027024.1843,24.4111031101,2156.40677966,454763.0,254456.0,38.73742361
2018-11-30,4263.78333333,6653303141400.0,1.20213011429,5788394.48956,34727436.7741,23.508461696,2345.00952381,461334.0,246226.0,45.07238045
2018-12-01,4106.87166667,6653303141400.0,1.20979136634,5352395.99184,33404486.8018,21.3961471869,2476.8019802,460122.0,250157.0,40.77812171
2018-12-02,4116.7775,6653303141400.0,1.06843840323,6509108.17643,41011449.1428,26.9141572003,1950.37903226,420224.0,241847.0,31.11731237
2018-12-03,4167.54666667,6653303141400.0,1.00527176316,6035630.09374,37704074.2119,27.1053522149,1953.27192982,364378.0,222673.0,23.24535308
2018-12-04,3967.52416667,6194015746030.0,1.10102824561,5777217.66638,31998005.4003,24.006522557,2110.98245614,426799.0,240652.0,31.12664818
2018-12-05,3961.49333333,5646403851530.0,1.08345961594,6958363.40458,38734427.5899,25.7536887311,1957.89130435,492964.0,270189.0,31.50009203
2018-12-06,3858.34916667,5646403851530.0,1.03676808462,6371334.8135,36488953.5267,24.8394151036,1973.08461538,438437.0,256501.0,26.31110179
2018-12-07,3742.94333333,5646403851530.0,1.09192977037,6422799.8146,37892374.8162,22.9669513563,2071.51111111,480399.0,279654.0,28.47570217
2018-12-08,3405.64333333,5646403851530.0,1.22229136842,4959282.00473,31998005.4003,19.5331915583,2227.10526316,495220.0,253890.0,31.19535557
2018-12-09,3435.34,5646403851530.0,0.970701047244,5521458.33408,35646900.753,23.891660612,1819.71653543,382549.0,231104.0,19.7523634
2018-12-10,3528.80333333,5646403851530.0,0.948841625,5705487.75609,35927585.0109,23.9154615901,1863.8203125,364578.0,238569.0,16.83358837
2018-12-11,3523.96,5646403851530.0,1.14115427419,5543093.34747,34804847.9793,21.455502152,2083.49193548,443066.0,258353.0,22.97283382
2018-12-12,3426.19,5646403851530.0,1.07667292,5433317.23726,35085532.2372,21.6047638139,2011.896,432510.0,251487.0,23.31901099
2018-12-13,3462.04,5646403851530.0,1.1335625,5270463.56845,33682110.9477,20.1606728117,2178.525,439269.0,261423.0,22.35779149
2018-12-14,3406.7625,5646403851530.0,1.0842570229,5653823.06385,36769637.7846,21.0631880541,2049.02290076,439017.0,268422.0,22.08826418
2018-12-15,3278.37416667,5646403851530.0,1.05868513014,6065304.90723,40979901.653,21.9915986789,1889.04794521,464523.0,275801.0,25.09538231
2018-12-16,3225.29916667,5646403851530.0,0.941854395973,6066378.70445,41821954.4267,23.0766957591,1764.2885906,397643.0,262879.0,18.37318136
2018-12-17,3271.23833333,5646403851530.0,1.01991955652,4750978.91291,32278689.6582,20.9799778007,1969.15652174,364387.0,226453.0,14.84875261
2018-12-18,3392.405,5646403851530.0,0.9907794375,6855967.42965,44909481.2636,22.9432387388,1867.64375,466783.0,298823.0,20.97551137
2018-12-19,3567.47,5621092245590.0,1.07839529688,5802769.46107,32491732.5347,21.7948485833,2080.0390625,461772.0,266245.0,26.57834854
2018-12-20,3808.0425,5106422924660.0,1.08476467114,7217876.41407,37822407.4037,23.8692703976,2029.47651007,495567.0,302392.0,32.92958464
2018-12-21,3982.85083333,5106422924660.0,1.13919502222,6831099.2465,34268624.1577,23.7791203716,2127.94814815,475405.0,287273.0,27.62806589
2018-12-22,4015.60916667,5106422924660.0,1.04834628571,7151635.29052,35537832.4599,25.4880297465,2004.2,492725.0,280588.0,30.95900116
2018-12-23,3910.97333333,5106422924660.0,0.806539171429,8628688.41201,44422290.5749,34.3476865009,1435.52,386812.0,251216.0,18.77646281
2018-12-24,4027.47833333,5106422924660.0,0.740468193182,8922674.95824,44676132.2353,35.5855090681,1424.65340909,371647.0,250739.0,15.44952443
2018-12-25,4178.59083333,5106422924660.0,0.932735355263,8035501.83939,38583932.385,29.5100637884,1791.42763158,419724.0,272297.0,23.01715097
2018-12-26,3813.88,5106422924660.0,0.821911176101,7649829.92718,40360824.008,28.861619332,1666.99371069,353051.0,265052.0,18.28673875
2018-12-27,3825.37916667,5106422924660.0,0.889580547771,7569379.54805,39853140.6872,26.9080874782,1791.75159236,397074.0,281305.0,16.22660938
2018-12-28,3747.83916667,5106422924660.0,0.885621408046,8214950.87774,44168448.9144,27.3813441695,1724.25287356,434317.0,300020.0,16.91659845
2018-12-29,3743.905,5106422924660.0,0.93054402994,7882682.2402,42391557.2914,25.5709571255,1845.91017964,485693.0,308267.0,17.97068908
2018-12-30,3912.28583333,5106422924660.0,0.973710137681,6808599.98263,35030149.139,25.694769351,1920.14492754,423955.0,264980.0,15.31251107
2018-12-31,3832.92166667,5106422924660.0,0.762486789773,8485747.74684,44676132.2353,31.7059462441,1520.67613636,391258.0,267639.0,13.91108006
2019-01-01,3791.54583333,5248509606850.0,0.888393980645,7406437.5892,43291796.7609,28.5209623589,1675.38064516,391030.0,259684.0,15.90842885
2019-01-02,3752.27166667,5618595848850.0,0.801778946309,7030739.12888,41615985.2734,29.953090335,1575.33557047,310119.0,234725.0,11.22870449
2019-01-03,3867.13833333,5618595848850.0,0.947860662252,7368988.35595,42174589.1025,27.1221819826,1799.31125828,415821.0,271696.0,18.0404076
2019-01-04,3865.7975,5618595848850.0,0.966222341935,7564081.63724,43291796.7609,25.9919785759,1877.52258065,450625.0,291016.0,19.1678382
2019-01-05,3822.62666667,5618595848850.0,0.959198758389,7194486.33048,41615985.2734,25.5330065815,1891.08724832,454701.0,281772.0,19.57925017
2019-01-06,3868.4875,5618595848850.0,0.812945822086,7929513.78502,45526212.0776,29.9010293863,1626.94478528,385488.0,265192.0,12.27107591
2019-01-07,3920.45666667,5618595848850.0,0.826675390071,6974865.18403,39381569.9567,26.9797741934,1833.4893617,389293.0,258522.0,16.59508434
2019-01-08,4036.09333333,5618595848850.0,0.984752744681,7209979.66212,39381569.9567,25.3175399503,2019.73049645,448075.0,284782.0,23.87585077
2019-01-09,4035.855,5618595848850.0,0.86793,8610282.07595,47202023.5651,27.0318157374,1884.75739645,465084.0,318524.0,20.94683492
2019-01-10,4034.13833333,5618595848850.0,0.884137810976,8367487.84754,45805513.9922,26.2257655319,1945.46341463,463345.0,319056.0,24.16978699
2019-01-11,3812.58583333,5618595848850.0,0.970871820513,7533079.22958,43571098.6755,23.013152245,2098.32051282,489565.0,327338.0,25.84515048
2019-01-12,3656.73583333,5618595848850.0,0.983164702703,6853670.72486,41336683.3588,22.2253340928,2083.59459459,486649.0,308372.0,24.25918558
2019-01-13,3646.34583333,5618595848850.0,0.89671465942,6352381.99386,38543664.2129,22.5660279283,2039.86956522,396627.0,281502.0,17.12273992
2019-01-14,3599.84166667,5618595848850.0,0.853370890511,6215764.14923,38264362.2983,22.4398247968,2021.87591241,372206.0,276997.0,14.17709438
2019-01-15,3604.1175,5862614531730.0,0.956647966443,6784730.48244,43581703.0587,20.768417535,2192.51677852,455376.0,326685.0,19.99425343
2019-01-16,3656.785,5883988430960.0,1.06503484848,6111232.21799,38609293.9849,20.2171908005,2289.99242424,466211.0,302279.0,21.20358949
2019-01-17,3621.27083333,5883988430960.0,1.1120981203,6111181.62426,38901788.6363,19.9906497971,2298.5112782,493981.0,305702.0,25.07927963
2019-01-18,3619.96416667,5883988430960.0,1.0972141811,5831717.37007,37146820.7279,19.6555970612,2336.18110236,462878.0,296695.0,23.48759589
2019-01-19,3632.395,5883988430960.0,1.037986,6341863.73184,40364261.8933,20.7274156581,2217.13768116,484529.0,305965.0,20.91797749
2019-01-20,3690.52333333,5883988430960.0,0.95912206015,6200364.55355,38901788.6363,21.9724600392,2121.71428571,400052.0,282188.0,17.57732062
2019-01-21,3620.1275,5883988430960.0,0.805785057325,7156712.10523,45921660.2699,24.3327919584,1873.36305732,379373.0,294118.0,14.42266508
2019-01-22,3548.4275,5883988430960.0,0.943183713333,6723982.95657,43874197.7101,21.3322978806,2101.34666667,449403.0,315202.0,19.91907516
2019-01-23,3558.92416667,5883988430960.0,1.05525491538,5857634.58635,38024304.6821,19.7866321657,2277.23076923,450117.0,296040.0,20.9003654
2019-01-24,3579.89666667,5883988430960.0,1.02611137671,6614477.62965,42704219.1045,22.5370114198,2010.23287671,482793.0,293494.0,22.67278096
2019-01-25,3567.29916667,5883988430960.0,0.911348740741,7305789.4315,47384133.5269,23.7088569428,1902.13580247,470445.0,308146.0,22.98899396
2019-01-26,3572.735,5883988430960.0,1.01736005072,6251655.2772,40364261.8933,20.7637553422,2181.77536232,492260.0,301085.0,24.82339222
2019-01-27,3589.26083333,5883988430960.0,0.98073546,6801219.28249,43874197.7101,23.5919984824,1921.9,444593.0,288285.0,19.8801991
2019-01-28,3567.76333333,5883988430960.0,0.881242817518,6166550.1456,40071767.2419,22.2899976707,2019.35036496,383275.0,276651.0,15.90784813
2019-01-29,3458.06666667,5836655168810.0,1.02264442069,6351303.83795,41912019.8326,20.6169661885,2124.56551724,481278.0,308062.0,24.16321392
2019-01-30,3417.1675,5814661935890.0,1.01022278767,6315437.43678,42201068.2452,19.3628854274,2233.98630137,480701.0,326162.0,23.14980149
2019-01-31,3452.22333333,5814661935890.0,1.07470797059,5942047.79633,39310584.1188,18.4547108402,2367.5,462720.0,321980.0,21.22346169
2019-02-01,3454.00882353,5814661935890.0,1.0154202129,6792433.64319,44802503.9589,19.1906472565,2283.51612903,487935.0,353945.0,29.03627429
2019-02-02,3454.19461538,5814661935890.0,1.02459243671,6936405.3985,45669649.1968,20.4408114507,2147.7278481,502880.0,339341.0,33.11076701
2019-02-03,3470.07916667,5814661935890.0,0.981337798611,6311817.85895,41622971.4199,19.5999709934,2236.33333333,418173.0,322032.0,18.92618462
2019-02-04,3468.305,5814661935890.0,0.935500210145,6033960.11849,39888680.9441,20.1017424018,2175.15217391,389607.0,300171.0,14.74322284
2019-02-05,3452.32833333,5814661935890.0,1.01239853061,6402647.08738,42490116.6578,19.0959625378,2280.8707483,456121.0,335288.0,17.08811248
2019-02-06,3458.70333333,5814661935890.0,1.05118828571,6414894.47098,42490116.6578,18.1176394177,2408.63265306,503602.0,354069.0,17.21081291
2019-02-07,3406.82083333,5814661935890.0,1.05037040854,7058219.09783,47403939.6727,20.1896448982,2131.68292683,482654.0,349596.0,21.79051765
2019-02-08,3403.96416667,5814661935890.0,0.942216902299,7460609.22639,50294423.7991,21.1321165695,2029.0,474846.0,353046.0,16.74141122
2019-02-09,3498.86833333,5814661935890.0,0.984610680982,7202107.44138,47114891.26,21.4808740198,2056.93251534,516885.0,335280.0,20.91053599
2019-02-10,3652.21166667,5814661935890.0,0.934364993333,6912733.27677,43357261.8957,22.2351597235,2072.61333333,422177.0,310892.0,17.75264078
2019-02-11,3645.27666667,5894008795040.0,0.899240978571,6428885.58614,42184762.9638,21.4575850063,2140.06428571,380921.0,299609.0,13.62075475
2019-02-12,3634.77,6061518831030.0,1.09110111034,6672121.86656,43691361.641,21.1327005038,2177.4137931,463118.0,315725.0,23.13798165
2019-02-13,3624.15583333,6061518831030.0,1.3049640625,5923015.94374,38568926.1383,21.8100324544,2121.6640625,486291.0,271573.0,34.31602175
2019-02-14,3623.07166667,6061518831030.0,1.15328562092,7058241.98257,46101919.5247,20.0148077917,2304.90849673,546275.0,352651.0,35.63755618
2019-02-15,3609.86916667,6061518831030.0,1.11124697163,6456902.21776,42486082.6992,18.2149841255,2514.06382979,473264.0,354483.0,26.180398
2019-02-16,3610.74833333,6061518831030.0,1.10127422835,5827623.14447,38267606.4028,19.6395470091,2336.4488189,467227.0,296729.0,26.46547377
2019-02-17,3630.39666667,6061518831030.0,1.00876002667,6888190.19154,45197960.3183,20.7390028559,2214.24666667,452437.0,332137.0,22.36572171
2019-02-18,3631.55333333,6061518831030.0,0.881877836478,7287337.69554,47909837.9374,22.2539269949,2059.51572327,393159.0,327463.0,19.17235936
2019-02-19,3810.78153846,6061518831030.0,1.08001701935,7495441.83521,46704558.9956,21.7717336633,2221.12258065,508260.0,344274.0,29.40410079
2019-02-20,3933.14333333,6061518831030.0,1.06047125641,7813554.81793,47005878.731,22.4371408903,2232.32051282,538531.0,348242.0,36.59295015
2019-02-21,3951.565,6061518831030.0,1.1915221,6570511.51087,39171565.6092,20.9038925645,2417.84615385,521877.0,314320.0,37.76184521
2019-02-22,3948.41166667,6061518831030.0,1.1784495042,6010333.8681,35857048.5192,20.1963536622,2500.79831933,491326.0,297595.0,34.71560858
2019-02-23,3968.65666667,6061518831030.0,1.0851842284,8191358.18107,48813797.1438,23.3834367127,2162.38271605,546388.0,350306.0,39.01280561
2019-02-24,4018.04416667,6061518831030.0,0.982793762238,7284470.61553,43088722.1701,22.192581063,2295.37762238,441274.0,328239.0,25.43940867
2019-02-25,4020.12583333,6064081790460.0,1.04406535766,7003282.00291,41351135.2879,21.854796137,2339.02189781,433693.0,320446.0,29.55542146
2019-02-26,3829.56833333,6071846049920.0,1.10952616084,6994145.3706,43162133.9136,20.7767051772,2354.08391608,502105.0,336634.0,38.85345862
2019-02-27,3833.31083333,6071846049920.0,1.09290734783,7851943.73601,48595129.7909,21.4201559765,2276.81987578,532148.0,366568.0,35.84517142
2019-02-28,3832.61307692,6071846049920.0,1.12512205674,6880165.89478,42558467.705,19.9679762444,2443.68794326,519739.0,344560.0,32.66318415
2019-03-01,3843.58333333,6071846049920.0,1.13073727333,7323163.72689,45274965.6437,19.9092609485,2452.18,523891.0,367827.0,30.29594178
2019-03-02,3842.13916667,6071846049920.0,1.05307140741,7897463.72715,48896962.8952,22.2826566273,2187.79012346,552622.0,354422.0,30.48611973
2019-03-03,3827.4875,6071846049920.0,1.15557925758,6412272.24154,39841969.7664,19.0918712382,2544.42424242,481020.0,335864.0,25.32153705
2019-03-04,3827.69083333,6071846049920.0,1.00358038356,7067388.25919,44067633.2265,19.9822673388,2422.48630137,420092.0,353683.0,21.38429981
2019-03-05,3749.56833333,6071846049920.0,1.1047539781,6527848.16947,41351135.2879,21.4599135057,2220.35036496,506185.0,304188.0,28.45991569
2019-03-06,3793.26083333,6071846049920.0,1.02982518121,7175042.50108,44973132.5394,25.1124980788,1917.55704698,536820.0,285716.0,29.02363002
2019-03-07,3863.33333333,6071846049920.0,1.23564930469,6329827.67186,38634637.3493,22.7803905949,2170.8046875,524991.0,277863.0,38.43684345
2019-03-08,3888.70166667,6071846049920.0,1.00844194366,7050833.84908,42860300.8093,24.9566720199,1989.59859155,501146.0,282523.0,38.15885184
2019-03-09,3905.05833333,6071846049920.0,0.998636589041,7261589.5523,44067633.2265,25.4556815872,1953.8630137,496016.0,285264.0,34.53420729
2019-03-10,3919.56583333,6071846049920.0,0.882423514493,6857453.69425,41652968.3922,28.6333309432,1735.44927536,414924.0,239492.0,24.54420613
2019-03-11,3922.615,6071216044490.0,0.783473352941,6743315.20809,41029327.945,31.6770492261,1565.27205882,354739.0,212877.0,19.08668276
2019-03-12,3896.71833333,6068891541680.0,1.09957432394,7036778.88978,42839445.3543,23.8744487186,2075.64084507,507212.0,294741.0,30.82179358
2019-03-13,3880.7675,6068891541680.0,1.00416113287,7059132.67864,43141131.5892,24.7122651561,1997.57342657,488929.0,285653.0,31.50427651
2019-03-14,3881.37923077,6068891541680.0,1.1635806963,6689724.5871,40727641.7101,23.3941627136,2118.2,471367.0,285957.0,36.04315035
2019-03-15,3883.98928571,6068891541680.0,1.04382661935,7671128.87747,46761366.4079,25.5764826925,1935.02580645,502225.0,299929.0,37.56437664
2019-03-16,3918.08666667,6068891541680.0,0.987588411765,7615289.19908,46157993.9381,25.6432946058,1940.98039216,509543.0,296970.0,31.12448995
2019-03-17,4011.0925,6068891541680.0,0.788659846626,8262301.08512,49174856.287,31.5033957193,1609.0,421205.0,262267.0,22.36301366
2019-03-18,3994.34833333,6068891541680.0,0.742798205479,7356713.71714,44046190.2939,32.3670804573,1556.78082192,373782.0,227290.0,16.78071195
2019-03-19,3998.4975,6068891541680.0,0.926942732919,8136441.82252,48571483.8172,27.9118430988,1810.59006211,491044.0,291505.0,22.37480548
2019-03-20,4008.65833333,6068891541680.0,0.909794954023,8808259.90592,52493404.8708,28.9038009146,1751.40229885,503445.0,304744.0,22.30871865
2019-03-21,4025.02583333,6068891541680.0,0.992002372671,8209844.35625,48571483.8172,26.9210531094,1894.16149068,491222.0,304960.0,27.1997923
2019-03-22,4026.63583333,6068891541680.0,1.03964635664,7340679.56418,43141131.5892,24.410996449,2102.88111888,486150.0,300712.0,35.53040752
2019-03-23,4000.335,6068891541680.0,0.944549,8159271.36151,48571483.8172,27.3320448658,1854.1863354,503337.0,298524.0,27.14701994
2019-03-24,4006.11583333,6068891541680.0,0.840116655172,7332990.17129,43744504.059,29.1485579585,1734.9862069,409451.0,251573.0,17.94886278
2019-03-25,3995.32333333,6368919654420.0,0.753646586667,7553863.14724,47567250.8443,33.3996407384,1507.77333333,379661.0,226166.0,15.67630252
2019-03-26,3977.45416667,6379265451410.0,1.05696781757,7474435.69707,46933020.833,23.1987724582,2176.96621622,487474.0,322191.0,29.20096219
2019-03-27,3933.95416667,6379265451410.0,1.20785900746,6732627.99819,42493410.7542,18.3743241903,2734.44029851,483706.0,366415.0,36.41495629
2019-03-28,4011.36583333,6379265451410.0,1.19962981879,7663796.72694,47250135.8387,20.0002002342,2571.71812081,527558.0,383186.0,48.02051729
2019-03-29,4034.05666667,6379265451410.0,1.21728740411,7555049.54075,46298790.8218,19.1899616984,2696.56164384,531559.0,393698.0,47.81690988
2019-03-30,4075.52642857,6379265451410.0,1.23398133333,7747502.72978,46615905.8274,20.9495581052,2515.76190476,517101.0,369817.0,63.48208552
2019-03-31,4107.34083333,6379265451410.0,1.20492020863,7361068.33767,44078985.7824,19.4849115436,2717.86330935,469689.0,377783.0,54.67372903
2019-04-01,4109.31666667,6379265451410.0,1.1735658705,7323231.75486,44078985.7824,19.1882441461,2745.69784173,373888.0,381652.0,44.60450761
2019-04-10,5197.75076923,6393023717200.0,1.25123862879,9173643.19305,41949459.1204,26.5079801343,2621.75,524226.0,346071.0,114.92556114
2019-04-11,5251.19,6393023717200.0,1.21367491216,10301707.8464,47034242.0441,25.9815431649,2679.06081081,544626.0,396501.0,111.78539463
2019-04-12,5111.77076923,6393023717200.0,1.20169284713,10621161.1285,49894432.4387,26.3681936249,2565.61783439,571694.0,402802.0,115.28509796
2019-04-13,5031.475,6393023717200.0,1.18425840397,10002902.9424,47987638.8423,26.5493075095,2495.14569536,531017.0,376767.0,100.56571481
2019-04-14,5076.3,6393023717200.0,1.10743161481,8902414.89553,42902855.9186,24.2522390337,2719.08148148,415961.0,367076.0,66.22119369
2019-04-15,5077.805,6393023717200.0,1.19626638525,8035239.17279,38771469.7931,23.8413173094,2762.54098361,390154.0,337030.0,57.42373876
2019-04-16,5114.85416667,6393023717200.0,1.22713911034,9674591.7911,46080845.2459,25.3611442778,2630.84827586,530203.0,381473.0,78.96972247
2019-04-17,5109.94666667,6393023717200.0,1.25263491034,9653040.27437,46080845.2459,26.9249164597,2472.53103448,514674.0,358517.0,76.56869368
2019-04-18,5214.57416667,6393023717200.0,1.22938033333,9397443.83874,43856252.7168,26.7934202515,2541.57246377,507562.0,350737.0,77.14980905
2019-04-19,5263.3975,6393023717200.0,1.214882,10184250.9148,47352040.9769,26.592052647,2570.34228188,516919.0,382981.0,72.4195866
2019-04-20,5255.61416667,6393023717200.0,1.21248517105,10397880.5933,48305437.7751,28.7132742932,2382.42105263,551457.0,362128.0,78.43301725
2019-04-21,5302.9575,6393023717200.0,1.24055648092,8991647.21264,41631660.1877,28.1129540165,2441.52671756,417376.0,319840.0,58.09103814
2019-04-22,5274.14583333,6357721118110.0,1.14243040741,10945502.35,51161359.6847,28.0125976686,2411.94444444,390509.0,390735.0,50.31279868
2019-04-23,5305.275,6353030562980.0,1.1422231194,9258378.29027,42318655.5417,27.0701734147,2552.34328358,458919.0,342014.0,70.12693315
2019-04-24,5527.80166667,6353030562980.0,1.25576738793,8548641.41204,36634060.0211,27.4212001554,2687.52586207,500657.0,311753.0,96.48121035
2019-04-25,5465.515,6353030562980.0,1.23441604294,11850192.5829,51477170.5469,29.3119172228,2480.2392638,595208.0,404279.0,130.67492641
2019-04-26,5421.52666667,6353030562980.0,1.21951584615,10202233.6299,45160953.3019,26.5621604106,2685.93706294,529636.0,384089.0,94.30087588
2019-04-27,5280.61666667,6353030562980.0,1.25549070861,10450062.8816,47687440.1999,27.4129490164,2524.56291391,547738.0,381209.0,91.44744899
2019-04-28,5281.80916667,6353030562980.0,1.17031044526,9332539.15032,43266088.1284,25.9953514972,2620.49635036,421593.0,359008.0,54.42092725
2019-04-29,5306.695,6353030562980.0,0.977574343558,11066867.9451,51477170.5469,28.8732789059,2351.47852761,406877.0,383291.0,47.95393039
2019-04-30,5277.88333333,6353030562980.0,1.2032676135,11128177.9177,51477170.5469,30.6386658784,2228.26380368,529709.0,363207.0,70.95469952
2019-05-01,5262.36333333,6353030562980.0,1.29507085714,9658987.04028,44213520.7152,27.8769908172,2474.9,551918.0,346486.0,85.48463465
2019-05-02,5310.17333333,6353030562980.0,1.12691123392,11698976.7876,54003657.4449,26.6158648696,2570.4619883,516500.0,439549.0,65.62521893
2019-05-03,5364.99166667,6353030562980.0,1.10086151087,12686653.8168,58109198.6542,28.0277608039,2460.0326087,536287.0,452646.0,64.71081505
2019-05-04,5633.7475,6353030562980.0,1.22819998684,11161987.59,48003251.0622,29.1411359626,2519.94736842,564242.0,383032.0,81.27225085
2019-05-05,5697.92333333,6554050172250.0,1.18777127273,9747033.77359,43978000.7112,27.3862318384,2696.28787879,462167.0,355910.0,60.62915441
2019-05-06,5718.22916667,6702169884350.0,1.19630818605,9580162.77359,42978500.695,28.9665432241,2563.81395349,422215.0,330732.0,62.87230397
2019-05-07,5654.35333333,6702169884350.0,1.22218744371,11104085.1594,50308167.4802,29.3389413315,2506.46357616,528900.0,378476.0,76.31168717
2019-05-08,5863.52333333,6702169884350.0,1.26797719685,9849659.83173,42312167.3509,29.8526103955,2597.97637795,532860.0,329943.0,92.31932906
2019-05-09,5851.67076923,6702169884350.0,1.24307344737,11775361.867,50641334.1523,29.9565785856,2586.05921053,587930.0,393081.0,112.30765219
2019-05-10,6056.4175,6702169884350.0,1.25869975333,12003556.3221,49975000.8082,33.1985217817,2410.46,571599.0,361569.0,106.95654809
2019-05-11,6302.6125,6702169884350.0,1.259484184,10627740.0946,41645834.0068,32.9069896386,2583.704,568496.0,322963.0,123.74361638
2019-05-12,6833.35083333,6702169884350.0,1.24059478462,11959207.0714,43311667.3671,34.6686893481,2653.51538462,524099.0,344957.0,125.12338209
2019-05-13,7152.48416667,6702169884350.0,1.23478948734,14870587.889,52640334.1846,43.9216232017,2142.85443038,505598.0,338571.0,104.08015488
2019-05-14,7447.11416667,6702169884350.0,1.20340963473,16381420.781,55638834.2331,41.9575972548,2337.89221557,600160.0,390428.0,112.20050336
2019-05-15,8005.25083333,6702169884350.0,1.23068711842,16272176.4705,50641334.1523,44.2936997318,2416.90789474,617987.0,367370.0,132.68789564
2019-05-16,8063.89583333,6702169884350.0,1.23772602685,16570169.5233,49641834.1361,44.9176595436,2475.84563758,620717.0,368901.0,192.3590738
2019-05-17,7979.575,6702169884350.0,1.24526713699,16386183.2961,48642334.12,43.6892654976,2568.91780822,627658.0,375062.0,228.51579452
2019-05-18,7265.96333333,6702169884350.0,1.26140470861,15365816.5696,50308167.4802,42.4876168094,2395.05960265,620440.0,361654.0,227.26659937
2019-05-19,7338.52083333,6703779555090.0,1.24233401307,15024060.6312,50993232.0429,41.7678442031,2351.00653595,539902.0,359704.0,134.78731749
2019-05-20,7894.92666667,6704632680590.0,1.12402164417,17078047.1463,54326123.0261,49.23628087,2127.96932515,469943.0,346859.0,125.66729304
2019-05-21,7926.705,6704632680590.0,1.17731763354,17427652.9101,53659544.8295,45.6721043185,2370.07453416,567668.0,381582.0,186.09991132
2019-05-22,7954.80833333,6704632680590.0,1.25864305882,16824271.7817,50993232.0429,44.1710623875,2489.47058824,604352.0,380889.0,202.4814146
2019-05-23,7896.51083333,6704632680590.0,1.20124329341,17879582.3714,55659279.4194,45.2777183635,2364.59281437,595502.0,394887.0,176.73831345
2019-05-24,7688.52583333,6704632680590.0,1.22699516456,16445471.6393,52659677.5345,42.2390325222,2464.19620253,579977.0,389343.0,163.9629164
2019-05-25,7972.71916667,6704632680590.0,1.25413184314,16777656.0081,50993232.0429,44.8742009728,2443.67320261,593087.0,373882.0,191.88316682
2019-05-26,8046.10769231,6704632680590.0,1.17771341429,15111546.1378,46660473.7647,44.6561331268,2417.12857143,468495.0,338398.0,128.11880175
2019-05-27,8114.9325,6704632680590.0,1.0013564303,17515157.8268,54992701.2227,46.8229587533,2267.1030303,433729.0,374072.0,95.88613898
2019-05-28,8779.97083333,6704632680590.0,1.19071721557,19990355.147,55659279.4194,50.0279169012,2392.71856287,596579.0,399584.0,189.31338885
2019-05-29,8727.90083333,6704632680590.0,1.2628460122,19576247.9152,54659412.1244,50.1406099353,2380.65243902,632165.0,390427.0,192.95031406
2019-05-30,8646.195,6704632680590.0,1.22425102299,20423035.6406,57992303.1076,50.4079565613,2328.47701149,627839.0,405155.0,187.08362645
2019-05-31,8641.89166667,6747104132830.0,1.2136461125,18910243.4583,59331638.3951,50.1765668586,2355.4625,588869.0,376874.0,188.20649317
2019-06-01,8342.77,7459680720540.0,1.29176680342,13911879.6289,43386260.5764,46.5284923557,2555.52991453,547570.0,298997.0,205.0372363
2019-06-02,8543.03,7459680720540.0,1.24408625166,17486915.2774,55994233.7353,52.6568399041,2199.28476821,529166.0,332092.0,159.42190914
2019-06-03,8663.6425,7459680720540.0,1.20057963359,15212884.4098,48577778.936,50.5406404912,2297.73282443,443925.0,301003.0,118.4455402
2019-06-04,8546.17166667,7459680720540.0,1.2567485042,14413060.9959,44127906.0563,49.0225163036,2470.66386555,503584.0,294009.0,198.99326951
2019-06-05,7848.41583333,7459680720540.0,1.25325847403,16818472.0296,57106701.9552,44.8776214023,2433.52597403,635287.0,374763.0,217.91296317
2019-06-06,7765.68833333,7459680720540.0,1.23972551875,16769434.3827,59331638.3951,44.9645376371,2330.925,580187.0,372948.0,159.42665516
